transaction_id,account_number,amount,transaction_type,transaction_date
5725,1474,-8286.16,Withdrawal,2025-04-07T18:03:13
5726,1489,-16948.82,Withdrawal,2025-02-26T07:29:50
5727,1184,254.26,Deposit,2025-02-14T11:47:46
5728,1218,5778.3,Transfer,2024-11-14T20:30:44
5729,1088,5720.79,Deposit,2024-12-25T05:09:10
5730,1206,-29.32,Withdrawal,2023-08-01T16:49:11
5731,1431,6798.48,Transfer,2021-01-02T05:37:20
5732,1337,-2991.29,Withdrawal,2025-05-08T04:38:39
5733,1056,7196.26,Transfer,2023-07-10T06:51:59
5734,1314,-6170.87,Withdrawal,2022-05-01T07:11:25
5735,1330,7135.13,Transfer,2025-03-29T08:31:44
5736,1153,2959.01,Deposit,2025-04-25T08:01:42
5737,1086,3321.0,Deposit,2024-10-17T06:29:20
5738,1437,-45306.91,Withdrawal,2023-02-19T06:04:41
5739,1316,6210.35,Deposit,2023-11-24T05:03:42
5740,1251,5485.68,Transfer,2025-04-08T01:59:53
5741,1248,5539.47,Deposit,2024-08-21T07:14:15
5742,1343,2714.36,Transfer,2023-12-14T10:00:14
5743,1462,8930.58,Transfer,2024-02-25T22:55:00
5744,1227,-1298.14,Withdrawal,2024-09-14T20:03:11
5745,1187,8831.82,Transfer,2025-01-05T08:15:38
5746,1165,-13133.22,Withdrawal,2025-04-22T20:36:08
5747,1358,-2971.52,Withdrawal,2024-03-05T10:40:02
5748,1371,-15106.08,Withdrawal,2024-11-19T12:47:55
5749,1147,725.29,Deposit,2024-03-23T02:03:06
5750,1358,-2297.7,Withdrawal,2024-02-13T10:19:56
5751,1095,6616.35,Transfer,2025-04-10T01:10:40
5752,1374,8516.81,Transfer,2024-01-24T17:27:27
5753,1297,-5252.69,Withdrawal,2024-02-20T06:05:56
5754,1143,4318.63,Transfer,2024-05-31T11:48:46
5755,1098,1400.34,Deposit,2024-10-20T04:54:41
5756,1181,-26925.0,Withdrawal,2020-12-13T07:59:21
5757,1026,-7612.74,Withdrawal,2025-02-03T01:17:56
5758,1121,9624.38,Transfer,2023-01-06T03:24:15
5759,1299,-2711.23,Withdrawal,2023-02-19T19:40:28
5760,1391,-4762.2,Withdrawal,2022-08-20T17:19:42
5761,1346,1067.74,Deposit,2024-11-30T02:03:31
5762,1372,-22555.11,Withdrawal,2023-04-14T20:11:06
5763,1317,-7776.2,Withdrawal,2024-05-29T23:06:09
5764,1193,4005.36,Transfer,2022-01-19T03:54:31
5765,1138,-876.53,Withdrawal,2021-11-12T18:18:09
5766,1470,4663.62,Transfer,2025-01-03T16:52:15
5767,1437,5814.49,Deposit,2021-10-24T02:54:01
5768,1452,-7999.65,Withdrawal,2024-04-22T23:28:03
5769,1362,-10290.07,Withdrawal,2024-05-15T02:02:18
5770,1409,7152.46,Transfer,2025-03-16T05:13:55
5771,1258,-13962.76,Withdrawal,2024-10-08T18:46:53
5772,1276,-10757.1,Withdrawal,2024-04-29T04:03:17
5773,1110,-5013.19,Withdrawal,2025-01-06T16:14:46
5774,1085,1090.44,Transfer,2024-07-06T06:17:43
5775,1032,-14001.32,Withdrawal,2024-11-09T04:11:06
5776,1222,1864.19,Deposit,2021-11-16T21:02:36
5777,1092,5376.38,Transfer,2025-05-04T20:27:47
5778,1393,7852.11,Deposit,2024-12-15T02:11:04
5779,1367,3274.58,Deposit,2024-03-22T21:54:23
5780,1067,-16964.53,Withdrawal,2023-01-21T20:10:48
5781,1254,4256.3,Transfer,2021-10-11T00:43:01
5782,1166,9336.93,Transfer,2024-08-19T02:02:46
5783,1453,-19378.07,Withdrawal,2025-01-22T11:40:23
5784,1272,8588.36,Deposit,2025-01-21T16:15:10
5785,1413,-60.47,Withdrawal,2023-12-04T01:59:39
5786,1187,9932.2,Deposit,2024-10-16T07:35:51
5787,1389,5628.93,Deposit,2025-05-03T15:35:59
5788,1351,-2678.26,Withdrawal,2023-05-15T21:05:14
5789,1008,-3068.08,Withdrawal,2024-05-28T19:44:45
5790,1219,5471.7,Transfer,2022-06-26T15:03:06
5791,1140,-34672.66,Withdrawal,2024-12-26T23:39:05
5792,1331,-5570.59,Withdrawal,2024-10-27T13:48:46
5793,1442,3044.29,Deposit,2024-10-06T15:44:48
5794,1118,5774.48,Deposit,2022-07-08T23:54:10
5795,1129,-12254.5,Withdrawal,2022-12-09T01:24:30
5796,1250,5999.2,Deposit,2025-04-29T14:53:47
5797,1409,7691.85,Transfer,2023-11-08T06:09:43
5798,1243,1167.87,Deposit,2025-01-02T08:46:12
5799,1451,9058.91,Transfer,2025-03-17T19:54:01
5800,1220,6103.84,Deposit,2024-07-13T04:01:41
5801,1266,4008.28,Deposit,2022-07-28T09:12:52
5802,1465,-2514.6,Withdrawal,2024-09-24T18:55:21
5803,1354,5943.59,Deposit,2025-05-09T07:16:39
5804,1312,5294.24,Transfer,2025-04-28T15:48:24
5805,1009,1869.72,Deposit,2024-06-23T07:33:00
5806,1359,8503.1,Transfer,2024-03-20T20:01:18
5807,1168,-7224.85,Withdrawal,2024-10-12T12:13:50
5808,1241,2016.18,Deposit,2025-04-26T00:16:38
5809,1038,2376.58,Deposit,2024-06-01T15:07:24
5810,1340,187.17,Transfer,2024-10-13T05:05:03
5811,1401,-3544.25,Withdrawal,2025-03-12T18:27:20
5812,1096,5511.42,Deposit,2023-09-06T08:07:40
5813,1052,-2903.52,Withdrawal,2023-12-11T07:06:56
5814,1003,1038.77,Transfer,2023-02-11T09:12:50
5815,1465,8477.36,Deposit,2025-03-12T01:22:01
5816,1054,4897.6,Transfer,2024-11-25T20:12:27
5817,1297,-12561.54,Withdrawal,2024-05-20T17:57:29
5818,1134,-4270.92,Withdrawal,2022-11-20T21:37:36
5819,1414,8096.29,Deposit,2024-09-08T18:15:17
5820,1025,9989.83,Deposit,2024-03-01T00:40:21
5821,1316,-15024.59,Withdrawal,2023-05-11T22:27:27
5822,1225,485.61,Transfer,2023-12-15T04:30:20
5823,1446,5127.76,Deposit,2024-02-01T19:00:45
5824,1248,96.31,Deposit,2024-11-08T15:25:46
5825,1215,-7101.13,Withdrawal,2024-05-23T21:36:20
5826,1423,-1689.03,Withdrawal,2024-11-06T20:19:48
5827,1040,-23971.2,Withdrawal,2024-08-21T16:03:29
5828,1277,4050.85,Transfer,2021-07-26T16:22:17
5829,1351,5895.93,Deposit,2023-07-23T05:28:15
5830,1195,-497.83,Withdrawal,2022-12-30T15:37:58
5831,1431,-7623.71,Withdrawal,2025-02-26T18:35:28
5832,1224,729.47,Deposit,2023-12-02T01:45:38
5833,1406,1969.43,Deposit,2023-12-03T20:57:34
5834,1364,7374.41,Deposit,2024-12-30T04:01:48
5835,1299,-59.54,Withdrawal,2023-07-09T19:19:01
5836,1292,3886.37,Transfer,2024-10-30T06:52:05
5837,1110,-3414.31,Withdrawal,2025-01-31T03:04:17
5838,1493,-2352.95,Withdrawal,2023-05-26T22:31:47
5839,1357,7119.75,Deposit,2024-05-07T15:19:14
5840,1266,-3274.14,Withdrawal,2023-05-02T08:47:01
5841,1062,-8116.59,Withdrawal,2022-04-03T17:08:40
5842,1177,-11002.17,Withdrawal,2025-05-08T03:17:36
5843,1101,-7182.78,Withdrawal,2024-01-07T17:52:44
5844,1419,-185.84,Withdrawal,2025-03-04T16:55:33
5845,1165,-15141.16,Withdrawal,2025-03-04T10:29:44
5846,1033,5422.61,Deposit,2024-11-18T22:49:34
5847,1069,-38727.2,Withdrawal,2024-07-24T03:25:04
5848,1140,-3032.82,Withdrawal,2025-01-12T02:48:04
5849,1111,8920.14,Deposit,2021-03-06T12:34:14
5850,1290,-6181.55,Withdrawal,2024-08-23T19:32:46
5851,1258,16.89,Transfer,2024-03-26T10:54:13
5852,1273,2015.9,Deposit,2025-02-10T10:58:37
5853,1453,-12755.69,Withdrawal,2025-02-20T01:32:11
5854,1215,9918.4,Deposit,2024-10-14T02:46:19
5855,1188,2213.53,Deposit,2024-07-03T16:27:50
5856,1200,2650.82,Transfer,2024-02-14T05:29:39
5857,1127,2444.87,Deposit,2023-12-30T11:54:51
5858,1474,-5907.58,Withdrawal,2025-05-08T08:05:00
5859,1017,5968.58,Deposit,2023-07-31T11:02:05
5860,1220,-19493.15,Withdrawal,2024-11-29T15:34:38
5861,1205,5574.84,Deposit,2025-04-03T08:15:42
5862,1127,-7284.79,Withdrawal,2023-03-28T02:54:23
5863,1126,-4172.38,Withdrawal,2025-02-06T01:40:16
5864,1067,4486.38,Transfer,2021-05-09T13:37:09
5865,1252,7114.81,Deposit,2025-04-19T09:39:55
5866,1337,-21071.81,Withdrawal,2025-05-07T06:56:34
5867,1124,-5027.09,Withdrawal,2025-04-18T03:13:19
5868,1319,3696.72,Deposit,2023-05-30T02:52:33
5869,1304,6422.4,Deposit,2024-01-19T23:40:28
5870,1130,6748.91,Transfer,2023-07-09T06:46:36
5871,1338,5368.9,Deposit,2023-11-01T09:23:38
5872,1086,-1423.28,Withdrawal,2025-03-28T00:41:19
5873,1439,-12120.01,Withdrawal,2024-12-17T06:23:41
5874,1443,795.96,Transfer,2024-12-27T06:08:13
5875,1024,3749.86,Deposit,2023-04-22T03:16:18
5876,1179,-6478.62,Withdrawal,2021-05-25T18:20:16
5877,1466,5767.72,Deposit,2024-08-23T18:13:11
5878,1170,8503.33,Deposit,2024-08-30T12:46:54
5879,1312,8573.15,Deposit,2025-04-09T17:13:47
5880,1005,1121.54,Deposit,2023-02-01T19:35:06
5881,1099,-3758.9,Withdrawal,2023-05-17T23:28:46
5882,1500,-575.71,Withdrawal,2023-12-29T20:53:25
5883,1216,116.73,Deposit,2022-01-21T09:25:04
5884,1060,-14556.75,Withdrawal,2022-08-15T15:29:49
5885,1248,-1293.51,Withdrawal,2024-07-10T08:43:05
5886,1395,8653.27,Deposit,2023-11-28T11:36:28
5887,1464,4766.3,Deposit,2022-10-09T21:24:09
5888,1311,8947.4,Transfer,2024-05-16T18:14:08
5889,1290,-1770.75,Withdrawal,2024-08-29T02:35:53
5890,1409,-2954.66,Withdrawal,2024-04-18T09:31:00
5891,1257,-13668.67,Withdrawal,2025-02-03T23:26:44
5892,1344,-2542.32,Withdrawal,2024-09-30T05:17:51
5893,1227,6064.35,Deposit,2023-10-11T15:07:36
5894,1124,7327.99,Transfer,2024-09-10T23:49:01
5895,1435,-3347.56,Withdrawal,2023-12-08T04:26:51
5896,1034,-4252.69,Withdrawal,2024-12-21T20:53:28
5897,1021,-1638.81,Withdrawal,2022-06-24T16:50:26
5898,1025,9984.38,Deposit,2024-07-24T15:07:45
5899,1025,1388.67,Transfer,2025-05-05T21:55:56
5900,1224,6558.27,Transfer,2025-04-02T15:44:45
5901,1081,3545.88,Transfer,2023-10-21T22:33:10
5902,1289,-8287.68,Withdrawal,2024-11-30T10:15:52
5903,1064,6683.48,Deposit,2024-02-19T06:02:55
5904,1043,5427.57,Deposit,2025-02-07T01:26:16
5905,1409,-9237.72,Withdrawal,2024-05-25T15:52:39
5906,1090,-4834.07,Withdrawal,2023-11-29T04:51:39
5907,1352,1513.43,Deposit,2022-04-20T04:20:05
5908,1454,7268.48,Transfer,2025-04-13T23:39:44
5909,1209,104.81,Transfer,2024-03-29T00:55:52
5910,1412,9538.49,Deposit,2024-03-30T20:00:59
5911,1496,2187.23,Transfer,2024-05-28T22:13:32
5912,1458,2408.43,Deposit,2022-01-04T11:15:13
5913,1378,4560.38,Transfer,2021-05-21T03:54:17
5914,1067,-21390.07,Withdrawal,2022-08-13T10:55:23
5915,1005,5854.74,Deposit,2023-01-16T21:59:17
5916,1295,-7895.88,Withdrawal,2023-12-05T18:59:31
5917,1038,4119.67,Deposit,2024-10-14T20:43:04
5918,1341,-12873.74,Withdrawal,2025-02-20T10:38:03
5919,1100,5419.66,Transfer,2024-07-11T22:50:45
5920,1255,2619.69,Transfer,2025-04-10T11:49:55
5921,1052,-4303.62,Withdrawal,2024-05-16T08:22:05
5922,1088,117.3,Deposit,2025-02-01T20:30:04
5923,1363,-7548.37,Withdrawal,2025-03-14T14:36:54
5924,1217,-2344.83,Withdrawal,2024-08-04T06:37:37
5925,1031,3106.85,Transfer,2023-10-17T09:44:49
5926,1196,-3442.07,Withdrawal,2025-05-10T09:59:22
5927,1091,4015.72,Transfer,2025-02-06T23:36:56
5928,1489,6153.89,Deposit,2025-03-02T04:08:28
5929,1476,9836.17,Deposit,2025-01-22T22:18:34
5930,1021,6405.98,Deposit,2023-11-26T14:06:09
5931,1328,1086.91,Transfer,2023-06-21T03:27:53
5932,1323,-15665.51,Withdrawal,2025-02-07T09:03:30
5933,1070,2178.86,Deposit,2025-03-04T09:14:46
5934,1277,6643.0,Deposit,2024-05-21T04:28:39
5935,1306,276.49,Deposit,2024-06-28T19:07:01
5936,1052,-1277.73,Withdrawal,2024-04-29T10:55:08
5937,1225,1446.38,Deposit,2023-03-19T22:30:59
5938,1442,780.02,Deposit,2022-07-06T19:18:10
5939,1047,6368.5,Deposit,2022-09-30T08:17:36
5940,1016,1582.56,Deposit,2024-12-31T17:41:07
5941,1318,-1693.38,Withdrawal,2024-07-30T04:30:06
5942,1152,-1883.76,Withdrawal,2021-07-06T23:15:39
5943,1190,-12766.57,Withdrawal,2024-08-01T15:25:38
5944,1284,-13582.88,Withdrawal,2023-05-11T19:28:59
5945,1262,4511.25,Transfer,2024-09-27T01:40:05
5946,1231,8010.2,Deposit,2024-12-10T12:46:50
5947,1185,3949.43,Transfer,2022-12-30T20:47:35
5948,1279,7523.15,Deposit,2024-09-14T10:14:55
5949,1124,143.42,Deposit,2024-05-03T10:43:57
5950,1380,2217.54,Deposit,2022-12-01T09:30:27
5951,1260,-11294.92,Withdrawal,2024-08-03T16:33:46
5952,1240,8880.32,Deposit,2024-03-17T07:58:24
5953,1028,-23098.46,Withdrawal,2025-02-10T16:00:38
5954,1156,442.87,Deposit,2024-02-26T00:47:09
5955,1319,-41593.42,Withdrawal,2023-11-05T02:16:40
5956,1407,2321.22,Transfer,2025-04-26T05:14:52
5957,1263,-6085.14,Withdrawal,2024-12-04T21:16:03
5958,1078,6226.36,Deposit,2023-10-18T20:52:44
5959,1080,572.37,Deposit,2024-06-30T23:04:01
5960,1400,3044.64,Deposit,2021-05-18T06:41:37
5961,1046,3356.22,Deposit,2023-06-12T18:34:42
5962,1042,772.3,Transfer,2022-11-07T10:26:59
5963,1438,-607.16,Withdrawal,2025-05-03T15:26:44
5964,1298,595.83,Transfer,2020-09-02T20:46:59
5965,1477,-13422.05,Withdrawal,2023-02-09T12:38:45
5966,1411,-2677.29,Withdrawal,2025-03-28T04:54:11
5967,1419,-8269.97,Withdrawal,2024-03-04T17:34:20
5968,1095,-3660.15,Withdrawal,2025-04-17T21:44:36
5969,1176,283.02,Deposit,2025-02-22T06:49:18
5970,1496,-6248.66,Withdrawal,2022-04-16T01:17:04
5971,1274,5840.98,Deposit,2024-02-24T22:08:53
5972,1130,8961.59,Transfer,2024-02-18T16:10:09
5973,1151,5841.39,Deposit,2024-11-19T19:04:58
5974,1073,1047.72,Deposit,2023-08-06T22:37:56
5975,1163,2047.8,Transfer,2025-03-18T17:31:51
5976,1135,9882.53,Deposit,2024-08-19T16:56:23
5977,1106,-30914.91,Withdrawal,2024-12-26T12:02:22
5978,1235,7758.28,Transfer,2024-12-04T06:13:19
5979,1004,-1536.79,Withdrawal,2022-09-10T19:56:38
5980,1055,7439.01,Deposit,2022-03-27T13:42:25
5981,1039,-6305.45,Withdrawal,2024-05-04T20:25:42
5982,1108,-9079.49,Withdrawal,2023-09-28T09:09:10
5983,1401,-18897.87,Withdrawal,2024-06-30T04:44:01
5984,1307,8614.64,Transfer,2023-06-09T20:10:05
5985,1348,3944.13,Deposit,2024-08-05T22:48:44
5986,1263,9171.96,Deposit,2024-12-21T02:37:23
5987,1483,4013.56,Deposit,2025-05-06T00:16:57
5988,1039,2456.8,Deposit,2024-11-05T10:13:40
5989,1002,7937.63,Transfer,2022-07-28T15:41:33
5990,1258,5071.29,Transfer,2025-03-04T00:43:22
5991,1444,5679.83,Deposit,2023-01-02T23:24:25
5992,1082,5481.57,Deposit,2023-07-27T05:52:59
5993,1154,1742.94,Deposit,2025-02-17T07:07:14
5994,1270,8519.35,Deposit,2025-03-22T05:10:57
5995,1368,-12315.9,Withdrawal,2024-03-03T14:07:12
5996,1297,-13989.65,Withdrawal,2025-02-01T23:00:50
5997,1070,-23512.65,Withdrawal,2024-12-18T15:52:38
5998,1344,4779.63,Deposit,2024-08-15T02:53:56
5999,1324,168.89,Deposit,2024-07-22T11:09:52
6000,1216,2637.8,Transfer,2022-02-28T04:05:17
6001,1177,4692.05,Deposit,2025-03-15T00:53:16
6002,1267,1617.9,Deposit,2022-09-08T00:07:32
6003,1133,7386.32,Deposit,2023-07-11T04:42:35
6004,1404,-409.27,Withdrawal,2024-08-20T10:13:14
6005,1249,-6384.68,Withdrawal,2024-08-05T07:48:18
6006,1085,-6630.78,Withdrawal,2022-08-16T07:52:23
6007,1035,3421.5,Deposit,2024-11-30T01:12:25
6008,1109,-3375.91,Withdrawal,2024-03-16T04:22:54
6009,1320,759.72,Deposit,2025-02-10T03:54:57
6010,1101,3718.02,Deposit,2024-08-22T13:38:27
6011,1101,226.31,Deposit,2023-08-17T09:58:39
6012,1066,-7089.17,Withdrawal,2024-05-03T11:54:13
6013,1033,-3050.35,Withdrawal,2023-02-16T05:38:01
6014,1012,-12988.46,Withdrawal,2025-04-29T01:31:28
6015,1297,4305.63,Deposit,2024-10-17T08:28:02
6016,1057,-15870.35,Withdrawal,2024-04-21T11:15:25
6017,1300,2693.77,Deposit,2024-11-15T05:50:17
6018,1490,8875.37,Deposit,2023-04-05T14:51:31
6019,1229,-37.64,Withdrawal,2023-11-03T17:58:58
6020,1183,-9174.81,Withdrawal,2021-01-09T12:07:32
6021,1074,5257.17,Deposit,2025-03-07T10:20:00
6022,1063,7108.55,Transfer,2023-03-19T15:20:43
6023,1361,3621.16,Transfer,2024-11-02T06:12:22
6024,1118,-6280.11,Withdrawal,2022-06-30T04:37:42
6025,1464,-35166.82,Withdrawal,2021-10-27T22:21:46
6026,1382,-44060.73,Withdrawal,2024-10-30T10:51:15
6027,1468,1443.63,Transfer,2024-01-28T06:35:52
6028,1270,3699.47,Deposit,2024-12-30T07:42:48
6029,1432,2511.5,Deposit,2025-02-15T05:50:04
6030,1318,-1012.08,Withdrawal,2024-09-13T23:05:58
6031,1014,9601.98,Transfer,2024-12-08T19:20:01
6032,1303,836.1,Deposit,2024-06-02T21:20:46
6033,1391,-5742.22,Withdrawal,2022-08-03T20:38:02
6034,1030,-3474.15,Withdrawal,2023-08-18T11:49:52
6035,1336,-1829.05,Withdrawal,2025-03-01T21:33:45
6036,1093,4283.66,Deposit,2023-08-24T04:30:54
6037,1478,4945.08,Deposit,2025-03-26T11:48:46
6038,1056,4924.79,Deposit,2025-04-02T07:37:12
6039,1357,-359.92,Withdrawal,2024-10-06T01:05:07
6040,1094,1353.2,Deposit,2025-01-30T12:57:00
6041,1223,-14994.05,Withdrawal,2024-10-06T12:53:46
6042,1051,2714.56,Deposit,2025-03-16T06:52:37
6043,1299,5818.99,Transfer,2022-12-21T23:20:27
6044,1063,9591.85,Deposit,2022-09-16T09:28:03
6045,1082,6886.36,Deposit,2024-07-19T15:33:02
6046,1284,3808.91,Deposit,2021-07-03T13:49:59
6047,1225,2799.42,Deposit,2025-03-17T03:48:10
6048,1221,5607.11,Transfer,2025-03-04T14:03:10
6049,1091,6228.85,Transfer,2025-02-10T06:04:41
6050,1478,9393.35,Deposit,2025-03-13T22:14:24
6051,1456,4233.26,Deposit,2024-07-27T20:04:15
6052,1036,521.85,Deposit,2024-12-27T06:53:39
6053,1357,6687.63,Transfer,2024-12-15T23:20:05
6054,1247,-2814.94,Withdrawal,2024-12-18T17:20:20
6055,1071,-1539.92,Withdrawal,2023-06-08T14:54:19
6056,1095,-4995.71,Withdrawal,2025-04-18T19:48:45
6057,1254,5306.41,Deposit,2023-01-29T15:08:21
6058,1018,-10862.39,Withdrawal,2024-01-08T11:19:44
6059,1042,9968.89,Deposit,2023-12-05T21:37:08
6060,1110,9283.06,Deposit,2025-03-29T21:31:45
6061,1021,-3744.54,Withdrawal,2021-09-08T09:39:13
6062,1350,-7227.8,Withdrawal,2024-11-16T11:58:33
6063,1031,3090.01,Transfer,2023-05-13T05:31:48
6064,1197,-2249.22,Withdrawal,2025-04-19T16:24:42
6065,1278,3941.51,Deposit,2025-03-16T03:00:52
6066,1086,6169.62,Deposit,2025-03-12T05:38:57
6067,1049,-6358.34,Withdrawal,2024-09-17T08:17:01
6068,1342,-1039.96,Withdrawal,2025-01-26T03:16:00
6069,1372,-14662.9,Withdrawal,2023-03-01T00:43:11
6070,1064,4858.58,Deposit,2024-05-06T15:14:27
6071,1497,-135.74,Withdrawal,2023-05-21T16:20:24
6072,1447,-7599.42,Withdrawal,2022-08-14T15:23:44
6073,1362,8394.01,Deposit,2025-03-12T19:49:42
6074,1220,-5987.68,Withdrawal,2023-10-30T16:24:22
6075,1254,-281.69,Withdrawal,2022-07-26T13:44:35
6076,1279,2.8,Deposit,2025-04-18T08:34:29
6077,1113,9799.78,Transfer,2024-10-05T19:59:35
6078,1345,5823.58,Deposit,2025-04-28T04:38:41
6079,1051,5568.69,Deposit,2025-01-06T06:30:29
6080,1169,-19220.96,Withdrawal,2023-12-23T17:21:46
6081,1278,-1389.13,Withdrawal,2025-04-08T19:17:14
6082,1054,2509.49,Deposit,2025-02-22T10:50:27
6083,1109,-1326.0,Withdrawal,2022-12-07T12:30:45
6084,1146,-8.09,Withdrawal,2023-01-28T10:50:49
6085,1396,-17983.68,Withdrawal,2025-04-24T20:01:33
6086,1280,6713.22,Deposit,2025-03-15T03:19:59
6087,1288,-2721.25,Withdrawal,2024-12-24T06:08:28
6088,1462,7996.47,Transfer,2022-06-16T23:37:48
6089,1431,-2430.01,Withdrawal,2022-04-22T03:25:46
6090,1114,9134.25,Deposit,2023-09-20T08:24:13
6091,1036,6152.35,Transfer,2024-01-06T03:12:35
6092,1169,-9762.46,Withdrawal,2022-02-02T13:31:16
6093,1316,5555.94,Transfer,2025-03-01T11:00:07
6094,1150,-13057.25,Withdrawal,2024-12-24T14:36:10
6095,1388,5519.86,Transfer,2025-04-02T04:51:37
6096,1203,847.42,Deposit,2024-07-31T22:20:44
6097,1277,-9852.78,Withdrawal,2023-06-22T23:06:42
6098,1170,-3801.1,Withdrawal,2025-02-26T01:43:51
6099,1147,-1659.4,Withdrawal,2023-02-26T14:07:19
6100,1116,3200.35,Transfer,2023-02-05T20:20:57
6101,1386,4153.28,Deposit,2024-06-29T00:46:14
6102,1101,6883.34,Deposit,2024-09-26T17:32:10
6103,1437,7813.65,Transfer,2023-02-04T15:58:50
6104,1025,1453.34,Deposit,2024-07-01T19:49:28
6105,1190,-15886.6,Withdrawal,2024-11-17T21:26:49
6106,1050,-8260.37,Withdrawal,2025-05-04T07:03:31
6107,1417,5708.49,Deposit,2022-04-10T10:36:40
6108,1036,5631.11,Deposit,2024-09-22T10:33:46
6109,1129,-5467.79,Withdrawal,2022-10-16T18:25:45
6110,1086,3451.34,Deposit,2024-12-06T17:16:00
6111,1442,8594.82,Transfer,2024-01-19T01:44:39
6112,1336,-2778.66,Withdrawal,2025-02-22T20:35:09
6113,1046,7471.28,Deposit,2024-09-21T22:47:26
6114,1091,-1248.99,Withdrawal,2025-03-14T15:09:55
6115,1156,9313.52,Deposit,2024-05-28T06:36:17
6116,1268,9154.98,Transfer,2024-04-20T13:00:59
6117,1239,5966.07,Transfer,2021-12-27T02:21:22
6118,1106,-33572.3,Withdrawal,2023-09-09T07:45:45
6119,1484,2202.32,Deposit,2023-03-28T02:03:47
6120,1318,-630.54,Withdrawal,2024-09-29T20:11:40
6121,1452,8463.3,Transfer,2022-11-06T05:45:31
6122,1211,-5024.08,Withdrawal,2024-09-19T20:53:22
6123,1251,-9437.96,Withdrawal,2025-02-06T12:38:07
6124,1139,881.15,Transfer,2023-03-13T12:21:43
6125,1377,-6280.26,Withdrawal,2023-08-08T12:56:55
6126,1493,6614.02,Transfer,2024-04-20T03:57:52
6127,1380,4799.59,Transfer,2023-01-22T18:34:29
6128,1329,3277.83,Transfer,2024-08-20T14:16:33
6129,1273,-159.65,Withdrawal,2025-03-19T23:43:45
6130,1331,-5362.46,Withdrawal,2024-06-18T15:22:35
6131,1381,-14798.89,Withdrawal,2025-01-23T21:59:36
6132,1217,-11308.97,Withdrawal,2025-01-20T12:48:24
6133,1436,2211.94,Deposit,2023-09-12T03:45:52
6134,1441,-3565.59,Withdrawal,2023-08-29T22:58:15
6135,1277,-5909.48,Withdrawal,2020-10-14T00:15:29
6136,1314,-23319.29,Withdrawal,2022-04-16T11:33:12
6137,1389,-3405.39,Withdrawal,2025-03-11T22:47:31
6138,1402,9639.21,Deposit,2025-01-30T02:05:08
6139,1049,-1607.49,Withdrawal,2024-06-26T21:16:23
6140,1179,-4163.29,Withdrawal,2025-03-11T09:42:08
6141,1187,8004.11,Deposit,2025-02-06T11:22:11
6142,1403,532.47,Transfer,2025-03-21T02:03:20
6143,1354,7511.16,Transfer,2025-03-06T19:37:36
6144,1048,6146.07,Transfer,2025-03-02T17:41:01
6145,1311,5888.36,Transfer,2023-04-16T08:09:56
6146,1296,-33630.82,Withdrawal,2024-12-22T21:08:48
6147,1311,-26797.04,Withdrawal,2023-09-03T17:50:55
6148,1415,9351.94,Deposit,2024-07-23T16:00:17
6149,1108,7187.91,Deposit,2024-07-12T19:28:23
6150,1257,7607.76,Deposit,2025-02-01T15:32:02
6151,1135,1985.83,Deposit,2023-03-04T05:38:06
6152,1343,7335.04,Deposit,2022-05-11T22:10:45
6153,1189,2094.19,Deposit,2023-05-07T16:00:02
6154,1076,433.17,Deposit,2024-11-12T18:25:02
6155,1305,1838.6,Deposit,2021-09-25T10:40:02
6156,1185,-15228.5,Withdrawal,2023-07-23T06:17:25
6157,1201,7972.06,Transfer,2025-04-28T10:16:06
6158,1012,8304.89,Deposit,2025-05-07T14:45:11
6159,1447,-7086.17,Withdrawal,2022-06-10T02:44:38
6160,1298,5220.01,Transfer,2023-07-26T20:53:35
6161,1404,-80.32,Withdrawal,2022-09-03T03:58:46
6162,1442,8334.26,Deposit,2024-06-29T15:52:51
6163,1053,-473.99,Withdrawal,2021-06-29T00:46:18
6164,1473,4654.2,Deposit,2023-08-19T23:53:43
6165,1264,-2119.12,Withdrawal,2025-02-19T19:24:24
6166,1325,-3507.4,Withdrawal,2025-01-22T09:26:16
6167,1498,4894.85,Deposit,2023-04-04T09:16:49
6168,1355,7560.93,Deposit,2023-09-21T13:42:02
6169,1090,2261.43,Deposit,2023-11-19T11:42:41
6170,1467,8682.07,Deposit,2022-10-27T12:42:29
6171,1253,-1896.66,Withdrawal,2023-08-18T03:10:59
6172,1286,572.56,Deposit,2024-07-31T14:44:06
6173,1153,-16153.08,Withdrawal,2025-05-03T19:06:23
6174,1339,-4681.45,Withdrawal,2025-03-29T13:56:07
6175,1216,3872.17,Deposit,2022-11-29T04:29:29
6176,1297,4085.78,Transfer,2024-01-18T16:17:39
6177,1413,8100.24,Transfer,2022-03-04T04:22:40
6178,1325,2534.56,Transfer,2024-11-10T11:40:32
6179,1065,-9993.84,Withdrawal,2024-06-22T04:52:00
6180,1286,2020.73,Deposit,2025-01-06T16:03:33
6181,1205,4909.38,Deposit,2025-01-01T16:12:20
6182,1139,2850.73,Deposit,2024-01-15T00:13:33
6183,1326,9817.32,Deposit,2024-01-21T02:06:51
6184,1180,2922.6,Transfer,2022-05-19T06:40:01
6185,1220,-15649.59,Withdrawal,2024-12-17T06:07:30
